Date,N° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
15/10/2024,3,"FERGUSON, R.",00:27:22,6,0,1,0,3,8,37,0,2,0,0,5,5,2,0,0,3,3,1,2
15/10/2024,5,"ALONSO, G.",00:12:20,5,0,0,0,1,2,50,1,3,33,1,0,1,0,0,1,1,1,1,0
15/10/2024,6,"RODRIGUEZ, M.",00:23:53,10,2,2,100,4,4,100,0,1,0,1,4,5,4,2,1,1,0,2,4
15/10/2024,9,"MORESCO, A.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2024,10,"HARINA, F.",00:09:53,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,1
15/10/2024,12,"FRANCO, N.",00:07:34,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0
15/10/2024,13,"SANCHEZ, R.",00:28:31,12,0,5,0,6,10,60,0,1,0,3,5,8,0,0,1,1,2,4,5
15/10/2024,14,"GENITTI, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2024,22,"SANDRINI, J.",00:26:35,17,2,2,100,3,6,50,3,9,33,1,1,2,4,0,0,2,2,3,1
15/10/2024,25,"BOWIE, J.",00:33:13,14,0,0,0,1,2,50,4,6,66,0,3,3,0,0,0,0,0,4,1
15/10/2024,33,"OWENS, D.",00:27:10,15,5,5,100,5,8,62,0,1,0,0,1,1,0,1,0,1,0,3,5
15/10/2024,44,"PEREZ, M.",00:03:28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
